time,anomaly,anomaly_cleaned
2019-06-28 06:30:00,2.361M,2.361
2019-06-28 06:45:00,2.416M,2.416
2019-06-28 07:00:00,2.458M,2.458
2019-06-28 07:15:00,2.542M,2.542
2019-06-28 07:30:00,2.648M,2.648
2019-06-28 07:45:00,2.749M,2.749
2019-06-28 08:00:00,2.888M,2.888
2019-06-28 08:15:00,3.015M,3.015
2019-06-28 08:30:00,3.167M,3.167
2019-06-28 08:45:00,3.321M,3.321
2019-06-28 09:00:00,3.474M,3.474
2019-06-28 09:15:00,3.638M,3.638
2019-06-28 09:30:00,3.780M,3.78
2019-06-28 09:45:00,3.917M,3.917
2019-06-28 10:00:00,4.055M,4.055
2019-06-28 10:15:00,4.182M,4.182
2019-06-28 10:30:00,4.292M,4.292
2019-06-28 10:45:00,4.396M,4.396
2019-06-28 11:00:00,4.499M,4.499
2019-06-28 11:15:00,4.577M,4.577
2019-06-28 11:30:00,4.626M,4.626
2019-06-28 11:45:00,4.682M,4.682
2019-06-28 12:00:00,4.711M,4.711
2019-06-28 12:15:00,4.717M,4.717
2019-06-28 12:30:00,4.699M,4.699
2019-06-28 12:45:00,4.668M,4.668
2019-06-28 13:00:00,4.605M,4.605
2019-06-28 13:15:00,4.529M,4.529
2019-06-28 13:30:00,4.440M,4.44
2019-06-28 13:45:00,4.307M,4.307
2019-06-28 14:00:00,4.187M,4.187
2019-06-28 14:15:00,4.046M,4.046
2019-06-28 14:30:00,3.888M,3.888
2019-06-28 14:45:00,3.735M,3.735
2019-06-28 15:00:00,3.574M,3.574
2019-06-28 15:15:00,3.401M,3.401
2019-06-28 15:30:00,3.231M,3.231
2019-06-28 15:45:00,3.054M,3.054
2019-06-28 16:00:00,2.883M,2.883
2019-06-28 16:15:00,2.715M,2.715
2019-06-28 16:30:00,2.575M,2.575
2019-06-28 16:45:00,2.425M,2.425
2019-06-28 17:00:00,2.300M,2.3
2019-06-28 17:15:00,2.182M,2.182
2019-06-28 17:30:00,2.093M,2.093
2019-06-28 17:45:00,2.008M,2.008
2019-06-28 18:00:00,1.942M,1.942
2019-06-28 18:15:00,1.891M,1.891
2019-06-28 18:30:00,1.863M,1.863
2019-06-28 18:45:00,1.870M,1.87
2019-06-28 19:00:00,1.871M,1.871
2019-06-28 19:15:00,1.926M,1.926
2019-06-28 19:30:00,1.987M,1.987
2019-06-28 19:45:00,2.073M,2.073
2019-06-28 20:00:00,2.173M,2.173
2019-06-28 20:15:00,2.285M,2.285
2019-06-28 20:30:00,2.433M,2.433
2019-06-28 20:45:00,2.580M,2.58
2019-06-28 21:00:00,2.757M,2.757
2019-06-28 21:15:00,2.932M,2.932
2019-06-28 21:30:00,3.114M,3.114
2019-06-28 21:45:00,3.279M,3.279
2019-06-28 22:00:00,3.450M,3.45
2019-06-28 22:15:00,3.614M,3.614
2019-06-28 22:30:00,3.787M,3.787
2019-06-28 22:45:00,3.939M,3.939
2019-06-28 23:00:00,4.084M,4.084
2019-06-28 23:15:00,4.238M,4.238
2019-06-28 23:30:00,4.371M,4.371
2019-06-28 23:45:00,4.485M,4.485
2019-06-29 00:00:00,4.579M,4.579
2019-06-29 00:15:00,4.657M,4.657
2019-06-29 00:30:00,4.714M,4.714
2019-06-29 00:45:00,4.756M,4.756
2019-06-29 01:00:00,4.764M,4.764
2019-06-29 01:15:00,4.751M,4.751
2019-06-29 01:30:00,4.704M,4.704
2019-06-29 01:45:00,4.642M,4.642
2019-06-29 02:00:00,4.566M,4.566
2019-06-29 02:15:00,4.467M,4.467
2019-06-29 02:30:00,4.360M,4.36
2019-06-29 02:45:00,4.229M,4.229
2019-06-29 03:00:00,4.097M,4.097
2019-06-29 03:15:00,3.947M,3.947
2019-06-29 03:30:00,3.800M,3.8
2019-06-29 03:45:00,3.650M,3.65
2019-06-29 04:00:00,3.485M,3.485
2019-06-29 04:15:00,3.321M,3.321
2019-06-29 04:30:00,3.160M,3.16
2019-06-29 04:45:00,3.008M,3.008
2019-06-29 05:00:00,2.861M,2.861
2019-06-29 05:15:00,2.722M,2.722
2019-06-29 05:30:00,2.581M,2.581
2019-06-29 05:45:00,2.487M,2.487
2019-06-29 06:00:00,2.389M,2.389
2019-06-29 06:15:00,2.325M,2.325
2019-06-29 06:30:00,2.225M,2.225
2019-06-29 06:45:00,2.188M,2.188
2019-06-29 07:00:00,2.172M,2.172
2019-06-29 07:15:00,2.152M,2.152
2019-06-29 07:30:00,2.216M,2.216
2019-06-29 07:45:00,2.230M,2.23
2019-06-29 08:00:00,2.345M,2.345
2019-06-29 08:15:00,2.416M,2.416
2019-06-29 08:30:00,2.572M,2.572
2019-06-29 08:45:00,2.692M,2.692
2019-06-29 09:00:00,2.858M,2.858
2019-06-29 09:15:00,3.035M,3.035
2019-06-29 09:30:00,3.213M,3.213
2019-06-29 09:45:00,3.372M,3.372
2019-06-29 10:00:00,3.569M,3.569
2019-06-29 10:15:00,3.752M,3.752
2019-06-29 10:30:00,3.915M,3.915
2019-06-29 10:45:00,4.111M,4.111
2019-06-29 11:00:00,4.245M,4.245
2019-06-29 11:15:00,4.392M,4.392
2019-06-29 11:30:00,4.527M,4.527
2019-06-29 11:45:00,4.640M,4.64
2019-06-29 12:00:00,4.751M,4.751
2019-06-29 12:15:00,4.843M,4.843
2019-06-29 12:30:00,4.904M,4.904
2019-06-29 12:45:00,4.957M,4.957
2019-06-29 13:00:00,4.989M,4.989
2019-06-29 13:15:00,4.996M,4.996
2019-06-29 13:30:00,4.990M,4.99
2019-06-29 13:45:00,4.934M,4.934
2019-06-29 14:00:00,4.876M,4.876
2019-06-29 14:15:00,4.769M,4.769
2019-06-29 14:30:00,4.649M,4.649
2019-06-29 14:45:00,4.537M,4.537
2019-06-29 15:00:00,4.394M,4.394
2019-06-29 15:15:00,4.244M,4.244
2019-06-29 15:30:00,4.070M,4.07
2019-06-29 15:45:00,3.927M,3.927
2019-06-29 16:00:00,3.743M,3.743
2019-06-29 16:15:00,3.573M,3.573
2019-06-29 16:30:00,3.391M,3.391
2019-06-29 16:45:00,3.186M,3.186
2019-06-29 17:00:00,3.003M,3.003
2019-06-29 17:15:00,2.830M,2.83
2019-06-29 17:30:00,2.662M,2.662
2019-06-29 17:45:00,2.474M,2.474
2019-06-29 18:00:00,2.365M,2.365
2019-06-29 18:15:00,2.236M,2.236
2019-06-29 18:30:00,2.133M,2.133
2019-06-29 18:45:00,2.068M,2.068
2019-06-29 19:00:00,1.973M,1.973
2019-06-29 19:15:00,1.936M,1.936
2019-06-29 19:30:00,1.924M,1.924
2019-06-29 19:45:00,1.894M,1.894
2019-06-29 20:00:00,1.952M,1.952
2019-06-29 20:15:00,2.008M,2.008
2019-06-29 20:30:00,2.093M,2.093
2019-06-29 20:45:00,2.225M,2.225
2019-06-29 21:00:00,2.355M,2.355
2019-06-29 21:15:00,2.487M,2.487
2019-06-29 21:30:00,2.695M,2.695
2019-06-29 21:45:00,2.835M,2.835
2019-06-29 22:00:00,3.051M,3.051
2019-06-29 22:15:00,3.244M,3.244
2019-06-29 22:30:00,3.443M,3.443
2019-06-29 22:45:00,3.642M,3.642
2019-06-29 23:00:00,3.819M,3.819
2019-06-29 23:15:00,3.995M,3.995
2019-06-29 23:30:00,4.182M,4.182
2019-06-29 23:45:00,4.338M,4.338
2019-06-30 00:00:00,4.495M,4.495
2019-06-30 00:15:00,4.636M,4.636
2019-06-30 00:30:00,4.789M,4.789
2019-06-30 00:45:00,4.905M,4.905
2019-06-30 01:00:00,5.000M,5.0
2019-06-30 01:15:00,5.092M,5.092
2019-06-30 01:30:00,5.125M,5.125
2019-06-30 01:45:00,5.131M,5.131
2019-06-30 02:00:00,5.138M,5.138
2019-06-30 02:15:00,5.083M,5.083
2019-06-30 02:30:00,4.983M,4.983
2019-06-30 02:45:00,4.925M,4.925
2019-06-30 03:00:00,4.795M,4.795
2019-06-30 03:15:00,4.646M,4.646
2019-06-30 03:30:00,4.515M,4.515
2019-06-30 03:45:00,4.362M,4.362
2019-06-30 04:00:00,4.196M,4.196
2019-06-30 04:15:00,4.020M,4.02
2019-06-30 04:30:00,3.874M,3.874
2019-06-30 04:45:00,3.681M,3.681
2019-06-30 05:00:00,3.486M,3.486
2019-06-30 05:15:00,3.262M,3.262
2019-06-30 05:30:00,3.125M,3.125
2019-06-30 05:45:00,2.914M,2.914
2019-06-30 06:00:00,2.763M,2.763
2019-06-30 06:15:00,2.624M,2.624
2019-06-30 06:30:00,2.404M,2.404
2019-06-30 06:45:00,2.320M,2.32
2019-06-30 07:00:00,2.251M,2.251
2019-06-30 07:15:00,2.122M,2.122
2019-06-30 07:30:00,2.066M,2.066
2019-06-30 07:45:00,2.082M,2.082
2019-06-30 08:00:00,2.006M,2.006
2019-06-30 08:15:00,2.080M,2.08
2019-06-30 08:30:00,2.080M,2.08
2019-06-30 08:45:00,2.222M,2.222
2019-06-30 09:00:00,2.315M,2.315
2019-06-30 09:15:00,2.453M,2.453
2019-06-30 09:30:00,2.570M,2.57
2019-06-30 09:45:00,2.819M,2.819
2019-06-30 10:00:00,2.888M,2.888
2019-06-30 10:15:00,3.145M,3.145
2019-06-30 10:30:00,3.382M,3.382
2019-06-30 10:45:00,3.551M,3.551
2019-06-30 11:00:00,3.744M,3.744
2019-06-30 11:15:00,3.927M,3.927
2019-06-30 11:30:00,4.135M,4.135
2019-06-30 11:45:00,4.293M,4.293
2019-06-30 12:00:00,4.451M,4.451
2019-06-30 12:15:00,4.595M,4.595
2019-06-30 12:30:00,4.781M,4.781
2019-06-30 12:45:00,4.893M,4.893
2019-06-30 13:00:00,5.010M,5.01
2019-06-30 13:15:00,5.091M,5.091
2019-06-30 13:30:00,5.189M,5.189
2019-06-30 13:45:00,5.152M,5.152
2019-06-30 14:00:00,5.249M,5.249
2019-06-30 14:15:00,5.192M,5.192
2019-06-30 14:30:00,5.167M,5.167
2019-06-30 14:45:00,5.107M,5.107
2019-06-30 15:00:00,5.012M,5.012
2019-06-30 15:15:00,4.872M,4.872
2019-06-30 15:30:00,4.745M,4.745
2019-06-30 15:45:00,4.609M,4.609
2019-06-30 16:00:00,4.439M,4.439
2019-06-30 16:15:00,4.283M,4.283
2019-06-30 16:30:00,4.046M,4.046
2019-06-30 16:45:00,3.859M,3.859
2019-06-30 17:00:00,3.675M,3.675
2019-06-30 17:15:00,3.447M,3.447
2019-06-30 17:30:00,3.270M,3.27
2019-06-30 17:45:00,3.060M,3.06
2019-06-30 18:00:00,2.850M,2.85
2019-06-30 18:15:00,2.645M,2.645
2019-06-30 18:30:00,2.491M,2.491
2019-06-30 18:45:00,2.325M,2.325
2019-06-30 19:00:00,2.198M,2.198
2019-06-30 19:15:00,2.075M,2.075
2019-06-30 19:30:00,1.973M,1.973
2019-06-30 19:45:00,1.908M,1.908
2019-06-30 20:00:00,1.851M,1.851
2019-06-30 20:15:00,1.853M,1.853
2019-06-30 20:30:00,1.848M,1.848
2019-06-30 20:45:00,1.887M,1.887
2019-06-30 21:00:00,1.959M,1.959
2019-06-30 21:15:00,2.053M,2.053
2019-06-30 21:30:00,2.156M,2.156
2019-06-30 21:45:00,2.308M,2.308
2019-06-30 22:00:00,2.489M,2.489
2019-06-30 22:15:00,2.684M,2.684
2019-06-30 22:30:00,2.875M,2.875
2019-06-30 22:45:00,3.086M,3.086
2019-06-30 23:00:00,3.297M,3.297
2019-06-30 23:15:00,3.531M,3.531
2019-06-30 23:30:00,3.762M,3.762
2019-06-30 23:45:00,3.973M,3.973
2019-07-01 00:00:00,4.160M,4.16
2019-07-01 00:15:00,4.343M,4.343
2019-07-01 00:30:00,4.530M,4.53
2019-07-01 00:45:00,4.703M,4.703
2019-07-01 01:00:00,4.883M,4.883
2019-07-01 01:15:00,5.029M,5.029
2019-07-01 01:30:00,5.128M,5.128
2019-07-01 01:45:00,5.249M,5.249
2019-07-01 02:00:00,5.332M,5.332
2019-07-01 02:15:00,5.402M,5.402
2019-07-01 02:30:00,5.408M,5.408
2019-07-01 02:45:00,5.371M,5.371
2019-07-01 03:00:00,5.343M,5.343
2019-07-01 03:15:00,5.257M,5.257
2019-07-01 03:30:00,5.157M,5.157
2019-07-01 03:45:00,5.034M,5.034
2019-07-01 04:00:00,4.883M,4.883
2019-07-01 04:15:00,4.731M,4.731
2019-07-01 04:30:00,4.546M,4.546
2019-07-01 04:45:00,4.345M,4.345
2019-07-01 05:00:00,4.157M,4.157
2019-07-01 05:15:00,3.947M,3.947
2019-07-01 05:30:00,3.756M,3.756
2019-07-01 05:45:00,3.554M,3.554
2019-07-01 06:00:00,3.350M,3.35
2019-07-01 06:15:00,3.125M,3.125
2019-07-01 06:30:00,2.909M,2.909
2019-07-01 06:45:00,2.710M,2.71
2019-07-01 07:00:00,2.532M,2.532
2019-07-01 07:15:00,2.354M,2.354
2019-07-01 07:30:00,2.210M,2.21
2019-07-01 07:45:00,2.086M,2.086
2019-07-01 08:00:00,1.981M,1.981
2019-07-01 08:15:00,1.905M,1.905
2019-07-01 08:30:00,1.872M,1.872
2019-07-01 08:45:00,1.862M,1.862
2019-07-01 09:00:00,1.871M,1.871
2019-07-01 09:15:00,1.944M,1.944
2019-07-01 09:30:00,2.027M,2.027
2019-07-01 09:45:00,2.180M,2.18
2019-07-01 10:00:00,2.315M,2.315
2019-07-01 10:15:00,2.513M,2.513
2019-07-01 10:30:00,2.735M,2.735
2019-07-01 10:45:00,2.930M,2.93
2019-07-01 11:00:00,3.174M,3.174
2019-07-01 11:15:00,3.407M,3.407
2019-07-01 11:30:00,3.671M,3.671
2019-07-01 11:45:00,3.900M,3.9
2019-07-01 12:00:00,4.126M,4.126
2019-07-01 12:15:00,4.333M,4.333
2019-07-01 12:30:00,4.545M,4.545
2019-07-01 12:45:00,4.727M,4.727
2019-07-01 13:00:00,4.903M,4.903
2019-07-01 13:15:00,5.077M,5.077
2019-07-01 13:30:00,5.229M,5.229
2019-07-01 13:45:00,5.371M,5.371
2019-07-01 14:00:00,5.488M,5.488
2019-07-01 14:15:00,5.571M,5.571
2019-07-01 14:30:00,5.631M,5.631
2019-07-01 14:45:00,5.663M,5.663
2019-07-01 15:00:00,5.641M,5.641
2019-07-01 15:15:00,5.593M,5.593
2019-07-01 15:30:00,5.510M,5.51
2019-07-01 15:45:00,5.388M,5.388
2019-07-01 16:00:00,5.260M,5.26
2019-07-01 16:15:00,5.096M,5.096
2019-07-01 16:30:00,4.933M,4.933
2019-07-01 16:45:00,4.746M,4.746
2019-07-01 17:00:00,4.546M,4.546
2019-07-01 17:15:00,4.329M,4.329
2019-07-01 17:30:00,4.092M,4.092
2019-07-01 17:45:00,3.868M,3.868
2019-07-01 18:00:00,3.642M,3.642
2019-07-01 18:15:00,3.411M,3.411
2019-07-01 18:30:00,3.181M,3.181
2019-07-01 18:45:00,2.944M,2.944
2019-07-01 19:00:00,2.733M,2.733
2019-07-01 19:15:00,2.527M,2.527
2019-07-01 19:30:00,2.328M,2.328
2019-07-01 19:45:00,2.150M,2.15
2019-07-01 20:00:00,2.003M,2.003
2019-07-01 20:15:00,1.865M,1.865
2019-07-01 20:30:00,1.763M,1.763
2019-07-01 20:45:00,1.694M,1.694
2019-07-01 21:00:00,1.656M,1.656
2019-07-01 21:15:00,1.647M,1.647
2019-07-01 21:30:00,1.685M,1.685
2019-07-01 21:45:00,1.748M,1.748
2019-07-01 22:00:00,1.836M,1.836
2019-07-01 22:15:00,1.970M,1.97
2019-07-01 22:30:00,2.110M,2.11
2019-07-01 22:45:00,2.302M,2.302
2019-07-01 23:00:00,2.507M,2.507
2019-07-01 23:15:00,2.728M,2.728
2019-07-01 23:30:00,2.977M,2.977
2019-07-01 23:45:00,3.234M,3.234
2019-07-02 00:00:00,3.492M,3.492
2019-07-02 00:15:00,3.730M,3.73
2019-07-02 00:30:00,3.968M,3.968
2019-07-02 00:45:00,4.194M,4.194
2019-07-02 01:00:00,4.411M,4.411
2019-07-02 01:15:00,4.616M,4.616
2019-07-02 01:30:00,4.803M,4.803
2019-07-02 01:45:00,4.974M,4.974
2019-07-02 02:00:00,5.139M,5.139
2019-07-02 02:15:00,5.271M,5.271
2019-07-02 02:30:00,5.387M,5.387
2019-07-02 02:45:00,5.477M,5.477
2019-07-02 03:00:00,5.534M,5.534
2019-07-02 03:15:00,5.547M,5.547
2019-07-02 03:30:00,5.522M,5.522
2019-07-02 03:45:00,5.478M,5.478
2019-07-02 04:00:00,5.381M,5.381
2019-07-02 04:15:00,5.257M,5.257
2019-07-02 04:30:00,5.107M,5.107
2019-07-02 04:45:00,4.945M,4.945
2019-07-02 05:00:00,4.753M,4.753
2019-07-02 05:15:00,4.553M,4.553
2019-07-02 05:30:00,4.346M,4.346
2019-07-02 05:45:00,4.127M,4.127
2019-07-02 06:00:00,3.893M,3.893
2019-07-02 06:15:00,3.663M,3.663
2019-07-02 06:30:00,3.435M,3.435
2019-07-02 06:45:00,3.198M,3.198
2019-07-02 07:00:00,2.960M,2.96
2019-07-02 07:15:00,2.723M,2.723
2019-07-02 07:30:00,2.494M,2.494
2019-07-02 07:45:00,2.280M,2.28
2019-07-02 08:00:00,2.087M,2.087
2019-07-02 08:15:00,1.918M,1.918
2019-07-02 08:30:00,1.755M,1.755
2019-07-02 08:45:00,1.633M,1.633
2019-07-02 09:00:00,1.541M,1.541
2019-07-02 09:15:00,1.481M,1.481
2019-07-02 09:30:00,1.444M,1.444
2019-07-02 09:45:00,1.470M,1.47
2019-07-02 10:00:00,1.509M,1.509
2019-07-02 10:15:00,1.603M,1.603
2019-07-02 10:30:00,1.717M,1.717
2019-07-02 10:45:00,1.878M,1.878
2019-07-02 11:00:00,2.060M,2.06
2019-07-02 11:15:00,2.261M,2.261
2019-07-02 11:30:00,2.500M,2.5
2019-07-02 11:45:00,2.750M,2.75
2019-07-02 12:00:00,3.001M,3.001
2019-07-02 12:15:00,3.299M,3.299
2019-07-02 12:30:00,3.564M,3.564
2019-07-02 12:45:00,3.840M,3.84
2019-07-02 13:00:00,4.090M,4.09
2019-07-02 13:15:00,4.312M,4.312
2019-07-02 13:30:00,4.530M,4.53
2019-07-02 13:45:00,4.723M,4.723
2019-07-02 14:00:00,4.904M,4.904
2019-07-02 14:15:00,5.075M,5.075
2019-07-02 14:30:00,5.234M,5.234
2019-07-02 14:45:00,5.360M,5.36
2019-07-02 15:00:00,5.456M,5.456
2019-07-02 15:15:00,5.523M,5.523
2019-07-02 15:30:00,5.555M,5.555
2019-07-02 15:45:00,5.535M,5.535
2019-07-02 16:00:00,5.496M,5.496
2019-07-02 16:15:00,5.407M,5.407
2019-07-02 16:30:00,5.277M,5.277
2019-07-02 16:45:00,5.133M,5.133
2019-07-02 17:00:00,4.977M,4.977
2019-07-02 17:15:00,4.799M,4.799
2019-07-02 17:30:00,4.590M,4.59
2019-07-02 17:45:00,4.379M,4.379
2019-07-02 18:00:00,4.147M,4.147
2019-07-02 18:15:00,3.915M,3.915
2019-07-02 18:30:00,3.682M,3.682
2019-07-02 18:45:00,3.434M,3.434
2019-07-02 19:00:00,3.201M,3.201
2019-07-02 19:15:00,2.955M,2.955
2019-07-02 19:30:00,2.718M,2.718
2019-07-02 19:45:00,2.479M,2.479
2019-07-02 20:00:00,2.241M,2.241
2019-07-02 20:15:00,2.049M,2.049
2019-07-02 20:30:00,1.863M,1.863
2019-07-02 20:45:00,1.700M,1.7
2019-07-02 21:00:00,1.563M,1.563
2019-07-02 21:15:00,1.461M,1.461
2019-07-02 21:30:00,1.394M,1.394
2019-07-02 21:45:00,1.362M,1.362
2019-07-02 22:00:00,1.373M,1.373
2019-07-02 22:15:00,1.418M,1.418
2019-07-02 22:30:00,1.503M,1.503
2019-07-02 22:45:00,1.626M,1.626
2019-07-02 23:00:00,1.768M,1.768
2019-07-02 23:15:00,1.950M,1.95
2019-07-02 23:30:00,2.160M,2.16
2019-07-02 23:45:00,2.403M,2.403
2019-07-03 00:00:00,2.664M,2.664
2019-07-03 00:15:00,2.938M,2.938
2019-07-03 00:30:00,3.224M,3.224
2019-07-03 00:45:00,3.516M,3.516
2019-07-03 01:00:00,3.800M,3.8
2019-07-03 01:15:00,4.077M,4.077
2019-07-03 01:30:00,4.328M,4.328
2019-07-03 01:45:00,4.546M,4.546
2019-07-03 02:00:00,4.752M,4.752
2019-07-03 02:15:00,4.944M,4.944
2019-07-03 02:30:00,5.134M,5.134
2019-07-03 02:45:00,5.298M,5.298
2019-07-03 03:00:00,5.441M,5.441
2019-07-03 03:15:00,5.562M,5.562
2019-07-03 03:30:00,5.645M,5.645
2019-07-03 03:45:00,5.701M,5.701
2019-07-03 04:00:00,5.721M,5.721
2019-07-03 04:15:00,5.703M,5.703
2019-07-03 04:30:00,5.636M,5.636
2019-07-03 04:45:00,5.536M,5.536
2019-07-03 05:00:00,5.401M,5.401
2019-07-03 05:15:00,5.241M,5.241
2019-07-03 05:30:00,5.054M,5.054
2019-07-03 05:45:00,4.842M,4.842
2019-07-03 06:00:00,4.629M,4.629
2019-07-03 06:15:00,4.394M,4.394
2019-07-03 06:30:00,4.145M,4.145
2019-07-03 06:45:00,3.889M,3.889
2019-07-03 07:00:00,3.634M,3.634
2019-07-03 07:15:00,3.373M,3.373
2019-07-03 07:30:00,3.116M,3.116
2019-07-03 07:45:00,2.854M,2.854
2019-07-03 08:00:00,2.595M,2.595
2019-07-03 08:15:00,2.349M,2.349
2019-07-03 08:30:00,2.097M,2.097
2019-07-03 08:45:00,1.898M,1.898
2019-07-03 09:00:00,1.699M,1.699
2019-07-03 09:15:00,1.525M,1.525
2019-07-03 09:30:00,1.386M,1.386
2019-07-03 09:45:00,1.285M,1.285
2019-07-03 10:00:00,1.224M,1.224
2019-07-03 10:15:00,1.190M,1.19
2019-07-03 10:30:00,1.198M,1.198
2019-07-03 10:45:00,1.253M,1.253
2019-07-03 11:00:00,1.348M,1.348
2019-07-03 11:15:00,1.478M,1.478
2019-07-03 11:30:00,1.653M,1.653
2019-07-03 11:45:00,1.846M,1.846
2019-07-03 12:00:00,2.071M,2.071
2019-07-03 12:15:00,2.337M,2.337
2019-07-03 12:30:00,2.606M,2.606
2019-07-03 12:45:00,2.909M,2.909
2019-07-03 13:00:00,3.209M,3.209
2019-07-03 13:15:00,3.515M,3.515
2019-07-03 13:30:00,3.808M,3.808
2019-07-03 13:45:00,4.084M,4.084
2019-07-03 14:00:00,4.353M,4.353
2019-07-03 14:15:00,4.577M,4.577
2019-07-03 14:30:00,4.779M,4.779
2019-07-03 14:45:00,4.979M,4.979
2019-07-03 15:00:00,5.160M,5.16
2019-07-03 15:15:00,5.320M,5.32
2019-07-03 15:30:00,5.456M,5.456
2019-07-03 15:45:00,5.560M,5.56
2019-07-03 16:00:00,5.633M,5.633
2019-07-03 16:15:00,5.670M,5.67
2019-07-03 16:30:00,5.659M,5.659
2019-07-03 16:45:00,5.614M,5.614
2019-07-03 17:00:00,5.527M,5.527
2019-07-03 17:15:00,5.405M,5.405
2019-07-03 17:30:00,5.247M,5.247
2019-07-03 17:45:00,5.069M,5.069
2019-07-03 18:00:00,4.870M,4.87
2019-07-03 18:15:00,4.657M,4.657
2019-07-03 18:30:00,4.428M,4.428
2019-07-03 18:45:00,4.176M,4.176
2019-07-03 19:00:00,3.945M,3.945
2019-07-03 19:15:00,3.692M,3.692
2019-07-03 19:30:00,3.439M,3.439
2019-07-03 19:45:00,3.187M,3.187
2019-07-03 20:00:00,2.934M,2.934
2019-07-03 20:15:00,2.676M,2.676
2019-07-03 20:30:00,2.426M,2.426
2019-07-03 20:45:00,2.200M,2.2
2019-07-03 21:00:00,1.993M,1.993
2019-07-03 21:15:00,1.795M,1.795
2019-07-03 21:30:00,1.628M,1.628
2019-07-03 21:45:00,1.487M,1.487
2019-07-03 22:00:00,1.381M,1.381
2019-07-03 22:15:00,1.321M,1.321
2019-07-03 22:30:00,1.286M,1.286
2019-07-03 22:45:00,1.291M,1.291
2019-07-03 23:00:00,1.330M,1.33
2019-07-03 23:15:00,1.425M,1.425
2019-07-03 23:30:00,1.537M,1.537
2019-07-03 23:45:00,1.698M,1.698
2019-07-04 00:00:00,1.885M,1.885
2019-07-04 00:15:00,2.123M,2.123
2019-07-04 00:30:00,2.359M,2.359
2019-07-04 00:45:00,2.645M,2.645
2019-07-04 01:00:00,2.925M,2.925
2019-07-04 01:15:00,3.233M,3.233
2019-07-04 01:30:00,3.545M,3.545
2019-07-04 01:45:00,3.851M,3.851
2019-07-04 02:00:00,4.150M,4.15
2019-07-04 02:15:00,4.400M,4.4
2019-07-04 02:30:00,4.633M,4.633
2019-07-04 02:45:00,4.851M,4.851
2019-07-04 03:00:00,5.046M,5.046
2019-07-04 03:15:00,5.219M,5.219
2019-07-04 03:30:00,5.372M,5.372
2019-07-04 03:45:00,5.508M,5.508
2019-07-04 04:00:00,5.621M,5.621
2019-07-04 04:15:00,5.711M,5.711
2019-07-04 04:30:00,5.771M,5.771
2019-07-04 04:45:00,5.783M,5.783
2019-07-04 05:00:00,5.752M,5.752
2019-07-04 05:15:00,5.690M,5.69
2019-07-04 05:30:00,5.585M,5.585
2019-07-04 05:45:00,5.432M,5.432
2019-07-04 06:00:00,5.261M,5.261
2019-07-04 06:15:00,5.074M,5.074
2019-07-04 06:30:00,4.868M,4.868
2019-07-04 06:45:00,4.619M,4.619
2019-07-04 07:00:00,4.380M,4.38
2019-07-04 07:15:00,4.122M,4.122
2019-07-04 07:30:00,3.862M,3.862
2019-07-04 07:45:00,3.594M,3.594
2019-07-04 08:00:00,3.315M,3.315
2019-07-04 08:15:00,3.065M,3.065
2019-07-04 08:30:00,2.783M,2.783
2019-07-04 08:45:00,2.502M,2.502
2019-07-04 09:00:00,2.236M,2.236
2019-07-04 09:15:00,1.991M,1.991
2019-07-04 09:30:00,1.765M,1.765
2019-07-04 09:45:00,1.556M,1.556
2019-07-04 10:00:00,1.388M,1.388
2019-07-04 10:15:00,1.243M,1.243
2019-07-04 10:30:00,1.123M,1.123
2019-07-04 10:45:00,1.070M,1.07
2019-07-04 11:00:00,1.053M,1.053
2019-07-04 11:15:00,1.071M,1.071
2019-07-04 11:30:00,1.127M,1.127
2019-07-04 11:45:00,1.224M,1.224
2019-07-04 12:00:00,1.374M,1.374
2019-07-04 12:15:00,1.548M,1.548
2019-07-04 12:30:00,1.767M,1.767
2019-07-04 12:45:00,2.015M,2.015
2019-07-04 13:00:00,2.282M,2.282
2019-07-04 13:15:00,2.584M,2.584
2019-07-04 13:30:00,2.906M,2.906
2019-07-04 13:45:00,3.226M,3.226
2019-07-04 14:00:00,3.550M,3.55
2019-07-04 14:15:00,3.866M,3.866
2019-07-04 14:30:00,4.175M,4.175
2019-07-04 14:45:00,4.428M,4.428
2019-07-04 15:00:00,4.661M,4.661
2019-07-04 15:15:00,4.885M,4.885
2019-07-04 15:30:00,5.101M,5.101
2019-07-04 15:45:00,5.291M,5.291
2019-07-04 16:00:00,5.462M,5.462
2019-07-04 16:15:00,5.612M,5.612
2019-07-04 16:30:00,5.729M,5.729
2019-07-04 16:45:00,5.812M,5.812
2019-07-04 17:00:00,5.848M,5.848
2019-07-04 17:15:00,5.837M,5.837
2019-07-04 17:30:00,5.799M,5.799
2019-07-04 17:45:00,5.723M,5.723
2019-07-04 18:00:00,5.612M,5.612
2019-07-04 18:15:00,5.451M,5.451
2019-07-04 18:30:00,5.275M,5.275
2019-07-04 18:45:00,5.088M,5.088
2019-07-04 19:00:00,4.873M,4.873
2019-07-04 19:15:00,4.629M,4.629
2019-07-04 19:30:00,4.390M,4.39
2019-07-04 19:45:00,4.135M,4.135
2019-07-04 20:00:00,3.880M,3.88
2019-07-04 20:15:00,3.605M,3.605
2019-07-04 20:30:00,3.342M,3.342
2019-07-04 20:45:00,3.090M,3.09
2019-07-04 21:00:00,2.827M,2.827
