future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values
25,01-23 10:45,3.831739,4.183,4.066602045843945
25,01-23 11:00,3.8325822,4.204,4.068425748420696
25,01-23 11:15,3.8118787,4.198,4.0477532407974515
25,01-23 11:30,3.773739,4.163,4.005152866109929
25,01-23 11:45,3.7159019,4.123,3.9414847511440487
25,01-23 12:00,3.6401896,4.062,3.857847420987066
25,01-23 12:15,3.5478582,3.976,3.755556458849502
25,01-23 12:30,3.4406266,3.86,3.636153430236616
25,01-23 12:45,3.3192232,3.732,3.5014330005794094
25,01-23 13:00,3.1874743,3.589,3.353469772418934
25,01-23 13:15,3.0460038,3.412,3.1946256628035594
25,01-23 13:30,2.898009,3.244,3.0275237095425656
25,01-23 13:45,2.745557,3.0680000000000005,2.85498372598665
25,01-23 14:00,2.5910258,2.885,2.67992660517493
25,01-23 14:15,2.437206,2.709,2.5052639445948484
25,01-23 14:30,2.2875893,2.548,2.3337952680427443
25,01-23 14:45,2.1444519,2.391,2.168134677722901
25,01-23 15:00,2.0100608,2.209,2.010681920605673
25,01-23 15:15,1.8869376,2.056,1.8636412886840263
25,01-23 15:30,1.7768662,1.924,1.7290783797177385
25,01-23 15:45,1.7259367,1.802,1.6089929286711595
25,01-23 16:00,1.6509222,1.715,1.5053791474965963
25,01-23 16:15,1.5938581,1.609,1.4202454309437986
25,01-23 16:30,1.5552747,1.536,1.3555732246597003
25,01-23 16:45,1.535049,1.497,1.313208957005858
25,01-23 17:00,1.5338293,1.452,1.29470002132003
25,01-23 17:15,1.5521404,1.452,1.3011017341427356
25,01-23 17:30,1.5888166,1.478,1.3327930701620283
25,01-23 17:45,1.6430454,1.524,1.389341738764558
25,01-23 18:00,1.7139815,1.583,1.4694526567085773
25,01-23 18:15,1.8003483,1.674,1.5710191263926698
25,01-23 18:30,1.9003346,1.785,1.6912759720280417
25,01-23 18:45,2.0125022,1.902,1.8270329453187493
25,01-23 19:00,2.1351168,2.047,1.9749495711396576
25,01-23 19:15,2.2654045,2.201,2.1318031735632963
25,01-23 19:30,2.401656,2.371,2.294702536044132
25,01-23 19:45,2.5427513,2.543,2.4612104592196493
25,01-23 20:00,2.686477,2.71,2.629357116938039
25,01-23 20:15,2.8300788,2.859,2.797548704344304
25,01-23 20:30,2.972112,3.015,2.964397369573041
25,01-23 20:45,3.109656,3.1820000000000004,3.128514137077289
25,01-23 21:00,3.241995,3.3289999999999997,3.2883132534635533
25,01-23 21:15,3.3658738,3.482,3.441872648428562
25,01-23 21:30,3.4807494,3.617,3.5868820349452006
25,01-23 21:45,3.583081,3.765,3.720690816049342
25,01-23 22:00,3.6940932,3.887,3.840446685554969
25,01-23 22:15,3.7703564,4.005,3.9432973340448862
25,01-23 22:30,3.829552,4.103,4.026616044037297
25,01-23 22:45,3.8696399,4.166,4.088209278674413
25,01-23 23:00,3.8916774,4.203,4.126470800100589
25,01-23 23:15,3.8932955,4.221,4.140460520634271
25,01-23 23:30,3.876226,4.215,4.129903574158081
25,01-23 23:45,3.8367114,4.175,4.095121903802819
25,01-24 00:00,3.7790275,4.135,4.036923198487652
25,01-24 00:15,3.700751,4.047,3.956477638411026
25,01-24 00:30,3.6035576,3.967,3.85521091561887
25,01-24 00:45,3.4895911,3.848,3.7347334251808975
